cliente_id;cliente_code;tipo_cliente;sexo;cod_postal;ciudad;estado;estudios;ocupacion;ingresos;tiene_hijos
16107;12396;Individuo;Femenino;95010;Hof;Bayern;High School;Manual;25001-50000;No
16108;25848;Individuo;Masculino;91932;Imperial Beach;California;High School;Professional;25001-50000;Sí
16109;23974;Individuo;Femenino;45000;Orleans;Loiret;Bachelors ;Manual;0-25000;Sí
16110;16564;Individuo;Femenino;RG12 8TB;Bracknell;England;Partial College;Manual;0-25000;No
16111;24644;Individuo;Masculino;92020;El Cajon;California;Bachelors ;Management;50001-75000;Sí
16112;18424;Individuo;Masculino;94536;Fremont;California;High School;Professional;50001-75000;Sí
16113;27005;Individuo;Femenino;92400;Courbevoie;Hauts de Seine;High School;Manual;25001-50000;No
16114;13522;Individuo;Masculino;3220;Geelong;Victoria;High School;Manual;0-25000;No
16115;15678;Individuo;Femenino;91420;Morangis;Essonne;Graduate Degree;Clerical;25001-50000;No
16116;15821;Individuo;Masculino;91791;West Covina;California;High School;Skilled Manual;25001-50000;No
16117;25121;Individuo;Masculino;4655;Hervey Bay;Queensland;Graduate Degree;Management;greater than 100000;Sí
16118;11673;Individuo;Femenino;98168;Burien;Washington;Bachelors ;Skilled Manual;50001-75000;Sí
16119;14091;Individuo;Masculino;V7L 4J4;N. Vancouver;British Columbia;Partial High School;Clerical;25001-50000;No
16120;15896;Individuo;Masculino;94303;Palo Alto;California;Bachelors ;Management;50001-75000;Sí
16121;25122;Individuo;Femenino;3550;Bendigo;Victoria;Graduate Degree;Management;75001-100000;Sí
16122;12357;Individuo;Femenino;5023;Findon;South Australia;High School;Management;75001-100000;No
16123;21751;Individuo;Masculino;91945;Lemon Grove;California;Graduate Degree;Management;50001-75000;Sí
16124;26999;Individuo;Masculino;CM11;Billericay;England;Partial High School;Manual;0-25000;No
16125;17108;Individuo;Femenino;91370;Verrieres Le Buisson;Essonne;Partial High School;Manual;0-25000;No
16126;11728;Individuo;Masculino;97071;Woodburn;Oregon;Partial College;Skilled Manual;50001-75000;Sí
16127;24945;Individuo;Masculino;98052;Redmond;Washington;Bachelors ;Management;50001-75000;Sí
16128;21835;Individuo;Femenino;66740;Saarlouis;Saarland;Bachelors ;Management;greater than 100000;Sí
16129;19716;Individuo;Masculino;91776;San Gabriel;California;Partial High School;Skilled Manual;50001-75000;Sí
16130;14971;Individuo;Femenino;45000;Orleans;Loiret;High School;Manual;0-25000;Sí
16131;26522;Individuo;Masculino;99202;Spokane;Washington;Partial College;Professional;50001-75000;Sí
16132;27471;Individuo;Femenino;6006;Perth;South Australia;High School;Skilled Manual;0-25000;Sí
16133;13948;Individuo;Femenino;94704;Berkeley;California;Graduate Degree;Professional;75001-100000;Sí
16134;23823;Individuo;Masculino;90706;Bellflower;California;Graduate Degree;Skilled Manual;25001-50000;Sí
16135;28520;Individuo;Femenino;77127;Lieusaint;Seine et Marne;Graduate Degree;Clerical;25001-50000;No
16136;21319;Individuo;Masculino;98225;Bellingham;Washington;High School;Professional;75001-100000;Sí
16137;26543;Individuo;Femenino;4551;Caloundra;Queensland;High School;Skilled Manual;0-25000;Sí
16138;25605;Individuo;Femenino;L4 4HB;Liverpool;England;Partial College;Manual;0-25000;Sí
16139;24467;Individuo;Femenino;2138;Rhodes;New South Wales;Partial College;Skilled Manual;50001-75000;Sí
16140;24719;Individuo;Femenino;22001;Hamburg;Hessen;Partial College;Clerical;25001-50000;Sí
16141;25242;Individuo;Femenino;2113;North Ryde;New South Wales;Bachelors ;Management;75001-100000;Sí
16142;15024;Individuo;Masculino;3550;Bendigo;Victoria;High School;Skilled Manual;25001-50000;Sí
16143;19101;Individuo;Femenino;2450;Coffs Harbour;New South Wales;Bachelors ;Professional;75001-100000;No
16144;16825;Individuo;Femenino;46236;Bottrop;Nordrhein-Westfalen;High School;Professional;greater than 100000;Sí
16145;17095;Individuo;Masculino;78000;Versailles;Yveline;Partial High School;Manual;0-25000;No
16146;23515;Individuo;Masculino;94063;Redwood City;California;Partial College;Professional;25001-50000;Sí
16147;19956;Individuo;Femenino;3280;Warrnambool;Victoria;Bachelors ;Professional;75001-100000;No
16148;14530;Individuo;Masculino;WA1;Warrington;England;Graduate Degree;Clerical;0-25000;Sí
16149;23777;Individuo;Femenino;MK8 8ZD;Milton Keynes;England;Partial College;Clerical;25001-50000;Sí
16150;19288;Individuo;Femenino;80074;München;Hamburg;Bachelors ;Clerical;25001-50000;Sí
16151;25947;Individuo;Masculino;3220;Geelong;Victoria;Partial High School;Clerical;25001-50000;Sí
16152;19232;Individuo;Femenino;V3J 6Z3;Burnaby;British Columbia;Graduate Degree;Skilled Manual;50001-75000;Sí
16153;13277;Individuo;Masculino;97301;Salem;Oregon;Partial College;Professional;75001-100000;Sí
16154;19133;Individuo;Masculino;97301;Salem;Oregon;Bachelors ;Skilled Manual;25001-50000;Sí
16155;28720;Individuo;Femenino;4000;Brisbane;Queensland;Bachelors ;Professional;50001-75000;No
16156;27070;Individuo;Masculino;98201;Everett;Washington;Graduate Degree;Skilled Manual;25001-50000;Sí
16157;18547;Individuo;Masculino;94070;San Carlos;California;Graduate Degree;Professional;50001-75000;Sí
16158;20508;Individuo;Masculino;V0;Sooke;British Columbia;Bachelors ;Management;50001-75000;Sí
16159;24856;Individuo;Femenino;70452;Stuttgart;Saarland;Partial College;Professional;greater than 100000;Sí
16160;18039;Individuo;Masculino;59140;Dunkerque;Nord;Partial College;Clerical;25001-50000;No
16161;19506;Individuo;Femenino;W1Y 3RA;London;England;Partial College;Clerical;25001-50000;Sí
16162;26389;Individuo;Femenino;75016;Paris;Seine (Paris);High School;Professional;75001-100000;Sí
16163;25049;Individuo;Femenino;92118;Coronado;California;Partial College;Professional;50001-75000;No
16164;15959;Individuo;Masculino;98052;Redmond;Washington;Partial College;Professional;75001-100000;Sí
16165;25640;Individuo;Femenino;91054;Erlangen;Bayern;Partial College;Clerical;25001-50000;Sí
16166;21204;Individuo;Femenino;3337;Melton;Victoria;Bachelors ;Professional;75001-100000;No
16167;27324;Individuo;Femenino;59491;Villeneuve-d'Ascq;Nord;High School;Professional;75001-100000;Sí
16168;22751;Individuo;Masculino;92020;El Cajon;California;Bachelors ;Management;50001-75000;Sí
16169;20260;Individuo;Masculino;4551;Caloundra;Queensland;Partial College;Skilled Manual;50001-75000;Sí
16170;19418;Individuo;Masculino;EM15;Esher-Molesey;England;Graduate Degree;Clerical;25001-50000;Sí
16171;11101;Individuo;Femenino;3977;Cranbourne;Victoria;Bachelors ;Professional;50001-75000;No
16172;19568;Individuo;Femenino;2055;North Sydney;New South Wales;Graduate Degree;Management;greater than 100000;Sí
16173;13936;Individuo;Masculino;V3A 4R2;Langley;British Columbia;Partial College;Skilled Manual;50001-75000;No
16174;21219;Individuo;Femenino;3220;Geelong;Victoria;Bachelors ;Professional;50001-75000;No
16175;28323;Individuo;Masculino;7001;Hobart;Tasmania;Bachelors ;Professional;50001-75000;No
16176;26521;Individuo;Masculino;98371;Puyallup;Washington;High School;Professional;50001-75000;Sí
16177;17493;Individuo;Femenino;3977;Cranbourne;Victoria;Partial High School;Clerical;0-25000;Sí
16178;16872;Individuo;Masculino;94063;Redwood City;California;Partial High School;Skilled Manual;75001-100000;Sí
16179;27260;Individuo;Femenino;91502;Burbank;California;Bachelors ;Skilled Manual;25001-50000;Sí
16180;23741;Individuo;Femenino;98312;Bremerton;Washington;Partial High School;Skilled Manual;50001-75000;Sí
16181;11125;Individuo;Femenino;3198;Seaford;Victoria;Partial College;Skilled Manual;50001-75000;Sí
16182;20254;Individuo;Femenino;2055;North Sydney;New South Wales;Bachelors ;Professional;75001-100000;Sí
16183;14876;Individuo;Masculino;91502;Burbank;California;Graduate Degree;Skilled Manual;25001-50000;Sí
16184;24309;Individuo;Masculino;V9B 5T2;Shawnee;British Columbia;High School;Professional;25001-50000;No
16185;26907;Individuo;Femenino;93500;Pantin;Seine Saint Denis;Partial College;Manual;0-25000;Sí
16186;15117;Individuo;Femenino;40434;Duesseldorf;Hessen;Partial College;Management;75001-100000;Sí
16187;20330;Individuo;Masculino;V9B 5T2;Shawnee;British Columbia;Partial College;Professional;75001-100000;Sí
16188;25780;Individuo;Femenino;04139;Leipzig;Nordrhein-Westfalen;Partial College;Professional;75001-100000;Sí
16189;23745;Individuo;Femenino;75008;Paris;Seine (Paris);Partial High School;Manual;0-25000;No
16190;13773;Individuo;Femenino;59140;Dunkerque;Nord;Partial High School;Manual;0-25000;Sí
16191;12678;Individuo;Femenino;2264;Silverwater;New South Wales;High School;Management;greater than 100000;Sí
16192;25919;Individuo;Femenino;2580;Goulburn;New South Wales;Partial College;Clerical;25001-50000;Sí
16193;14863;Individuo;Femenino;AS23;Stoke-on-Trent;England;Partial College;Clerical;25001-50000;Sí
16194;14199;Individuo;Masculino;PE17;Bury;England;High School;Management;greater than 100000;Sí
16195;13051;Individuo;Masculino;2580;Goulburn;New South Wales;Partial College;Skilled Manual;75001-100000;Sí
16196;23541;Individuo;Femenino;6105;Cloverdale;South Australia;Partial College;Skilled Manual;50001-75000;Sí
16197;25641;Individuo;Femenino;C2H 7AU;London;England;Bachelors ;Skilled Manual;25001-50000;Sí
16198;22361;Individuo;Masculino;91950;National City;California;Partial College;Clerical;25001-50000;Sí
16199;13827;Individuo;Masculino;60323;Frankfurt;Hessen;Partial College;Clerical;25001-50000;No
16200;19311;Individuo;Femenino;14197;Berlin;Nordrhein-Westfalen;Graduate Degree;Clerical;25001-50000;No
16201;17769;Individuo;Masculino;59368;Werne;Nordrhein-Westfalen;Partial College;Manual;0-25000;Sí
16202;25523;Individuo;Masculino;YO15;York;England;Partial High School;Manual;0-25000;No
16203;29471;Individuo;Femenino;59140;Dunkerque;Nord;High School;Manual;0-25000;Sí
16204;14085;Individuo;Masculino;98027;Issaquah;Washington;High School;Skilled Manual;25001-50000;No
16205;25004;Individuo;Masculino;98312;Bremerton;Washington;Partial College;Skilled Manual;25001-50000;No
16206;18413;Individuo;Masculino;91932;Imperial Beach;California;Partial College;Professional;75001-100000;Sí
16207;25135;Individuo;Masculino;3429;Sunbury;Victoria;Bachelors ;Professional;75001-100000;Sí
16208;14800;Individuo;Femenino;42651;Solingen;Nordrhein-Westfalen;Bachelors ;Skilled Manual;25001-50000;Sí
16209;22965;Individuo;Femenino;4171;Hawthorne;Queensland;Partial College;Clerical;25001-50000;Sí
16210;18644;Individuo;Femenino;V8Y 1L1;Cliffside;British Columbia;Graduate Degree;Skilled Manual;50001-75000;No
16211;27539;Individuo;Masculino;94014;Colma;California;Bachelors ;Professional;50001-75000;No
16212;18034;Individuo;Masculino;33098;Paderborn;Nordrhein-Westfalen;High School;Manual;0-25000;Sí
16213;27654;Individuo;Femenino;94704;Berkeley;California;Graduate Degree;Management;50001-75000;Sí
16214;14389;Individuo;Masculino;90241;Downey;California;Bachelors ;Management;50001-75000;Sí
16215;18175;Individuo;Femenino;75007;Paris;Seine (Paris);High School;Management;75001-100000;Sí
16216;23410;Individuo;Femenino;1597;Lane Cove;New South Wales;Graduate Degree;Management;75001-100000;Sí
16217;24771;Individuo;Masculino;V3A 4R2;Langley;British Columbia;Graduate Degree;Skilled Manual;25001-50000;Sí
16218;23932;Individuo;Femenino;91370;Verrieres Le Buisson;Essonne;Partial College;Clerical;25001-50000;Sí
16219;27151;Individuo;Femenino;RH15 9UD;West Sussex;England;Partial High School;Manual;0-25000;No
16220;17369;Individuo;Masculino;91950;Lincoln Acres;California;Partial College;Skilled Manual;25001-50000;No
16221;20601;Individuo;Femenino;2036;Malabar;New South Wales;Bachelors ;Professional;50001-75000;No
16222;26731;Individuo;Masculino;91950;National City;California;Partial College;Professional;25001-50000;Sí
16223;14539;Individuo;Femenino;75008;Paris;Seine (Paris);Graduate Degree;Clerical;25001-50000;Sí
16224;13660;Individuo;Masculino;V9;Metchosin;British Columbia;Bachelors ;Management;50001-75000;Sí
16225;22257;Individuo;Femenino;94519;Concord;California;Graduate Degree;Professional;50001-75000;Sí
16226;28660;Individuo;Masculino;97005;Beaverton;Oregon;Graduate Degree;Professional;50001-75000;Sí
16227;17155;Individuo;Masculino;92020;El Cajon;California;Partial College;Professional;50001-75000;Sí
16228;19354;Individuo;Femenino;70452;Stuttgart;Saarland;High School;Manual;0-25000;No
16229;28139;Individuo;Femenino;3000;Melbourne;Victoria;Bachelors ;Management;75001-100000;Sí
16230;25372;Individuo;Femenino;85225;Chandler;Arizona;Graduate Degree;Skilled Manual;25001-50000;Sí
16231;28065;Individuo;Femenino;90210;Beverly Hills;California;Graduate Degree;Professional;50001-75000;Sí
16232;29419;Individuo;Femenino;93500;Pantin;Seine Saint Denis;High School;Manual;0-25000;No
16233;25860;Individuo;Masculino;91502;Burbank;California;Partial High School;Clerical;0-25000;Sí
16234;19299;Individuo;Femenino;RG11 5TP;Berkshire;England;Graduate Degree;Skilled Manual;25001-50000;No
16235;23786;Individuo;Femenino;98225;Bellingham;Washington;Partial High School;Manual;0-25000;Sí
16236;23917;Individuo;Femenino;20354;Hamburg;Hamburg;High School;Manual;0-25000;Sí
16237;21695;Individuo;Masculino;94704;Berkeley;California;Graduate Degree;Skilled Manual;50001-75000;No
16238;28291;Individuo;Masculino;98312;Bremerton;Washington;Partial High School;Skilled Manual;50001-75000;Sí
16239;26002;Individuo;Masculino;97301;Salem;Oregon;Partial College;Skilled Manual;25001-50000;No
16240;21507;Individuo;Masculino;CM11;Billericay;England;Partial College;Professional;greater than 100000;Sí
16241;15908;Individuo;Masculino;91932;Imperial Beach;California;Partial College;Professional;50001-75000;Sí
16242;14406;Individuo;Femenino;94704;Berkeley;California;Partial College;Professional;50001-75000;Sí
16243;23595;Individuo;Femenino;59000;Lille;Nord;Partial College;Professional;greater than 100000;Sí
16244;27549;Individuo;Masculino;99362;Walla Walla;Washington;Partial College;Skilled Manual;50001-75000;Sí
16245;11353;Individuo;Femenino;WA1;Warrington;England;Bachelors ;Clerical;25001-50000;Sí
16246;11231;Individuo;Masculino;98312;Bremerton;Washington;High School;Professional;50001-75000;Sí
16247;17006;Individuo;Masculino;97071;Woodburn;Oregon;Bachelors ;Professional;50001-75000;Sí
16248;25318;Individuo;Masculino;66740;Saarlouis;Saarland;Partial High School;Manual;0-25000;No
16249;17627;Individuo;Masculino;SL67RJ;Maidenhead;England;Bachelors ;Skilled Manual;25001-50000;Sí
16250;14837;Individuo;Masculino;45001;Essen;Hamburg;Partial College;Clerical;25001-50000;No
16251;27998;Individuo;Masculino;V9B 5T2;Shawnee;British Columbia;Graduate Degree;Management;25001-50000;Sí
16252;29062;Individuo;Masculino;3205;South Melbourne;Victoria;High School;Skilled Manual;0-25000;Sí
16253;16498;Individuo;Masculino;98027;Issaquah;Washington;Partial College;Skilled Manual;25001-50000;No
16254;15003;Individuo;Masculino;93500;Pantin;Seine Saint Denis;Partial High School;Manual;0-25000;No
16255;11945;Individuo;Masculino;94519;Concord;California;Partial College;Skilled Manual;0-25000;No
16256;27036;Individuo;Masculino;98107;Ballard;Washington;High School;Skilled Manual;25001-50000;Sí
16257;11503;Individuo;Masculino;92118;Coronado;California;Graduate Degree;Skilled Manual;25001-50000;Sí
16258;11088;Individuo;Masculino;92102;San Diego;California;Bachelors ;Management;75001-100000;Sí
16259;27993;Individuo;Masculino;95062;Santa Cruz;California;High School;Professional;25001-50000;Sí
16260;27230;Individuo;Masculino;V6B 3P7;Port Hammond;British Columbia;Partial College;Clerical;25001-50000;Sí
16261;16169;Individuo;Masculino;2500;Wollongong;New South Wales;Bachelors ;Professional;50001-75000;Sí
16262;14897;Individuo;Masculino;V8Y 1L1;Cliffside;British Columbia;Partial College;Clerical;25001-50000;Sí
16263;11683;Individuo;Masculino;92020;El Cajon;California;Graduate Degree;Professional;75001-100000;Sí
16264;17199;Individuo;Masculino;12171;Berlin;Saarland;High School;Professional;50001-75000;Sí
16265;16638;Individuo;Masculino;2777;Springwood;New South Wales;Partial High School;Professional;greater than 100000;No
16266;20173;Individuo;Masculino;SE1 8HL;London;England;Bachelors ;Skilled Manual;25001-50000;Sí
16267;22183;Individuo;Masculino;98312;Bremerton;Washington;Partial College;Skilled Manual;25001-50000;No
16268;15281;Individuo;Masculino;94704;Berkeley;California;Graduate Degree;Management;greater than 100000;No
16269;21997;Individuo;Masculino;3280;Warrnambool;Victoria;Bachelors ;Professional;75001-100000;Sí
16270;21611;Individuo;Masculino;91364;Woodland Hills;California;Graduate Degree;Professional;75001-100000;Sí
16271;24481;Individuo;Masculino;4217;Gold Coast;Queensland;Bachelors ;Management;75001-100000;Sí
16272;22863;Individuo;Masculino;97034;Lake Oswego;Oregon;Partial College;Professional;50001-75000;Sí
16273;12966;Individuo;Masculino;90210;Beverly Hills;California;High School;Skilled Manual;25001-50000;Sí
16274;12494;Individuo;Femenino;78000;Versailles;Yveline;Partial College;Clerical;25001-50000;Sí
16275;18187;Individuo;Masculino;RH15 9UD;West Sussex;England;Bachelors ;Professional;greater than 100000;Sí
16276;23054;Individuo;Masculino;98270;Marysville;Washington;High School;Professional;75001-100000;Sí
16277;25483;Individuo;Masculino;75002;Paris;Seine (Paris);Partial College;Clerical;0-25000;Sí
16278;14034;Individuo;Masculino;2055;North Sydney;New South Wales;Graduate Degree;Management;greater than 100000;No
16279;13151;Individuo;Masculino;90802;Long Beach;California;High School;Skilled Manual;25001-50000;No
16280;13735;Individuo;Masculino;98312;Bremerton;Washington;Partial College;Clerical;25001-50000;Sí
16281;27878;Individuo;Masculino;4655;Hervey Bay;Queensland;Partial College;Manual;0-25000;No
16282;22555;Individuo;Masculino;93400;Saint-Denis;Seine Saint Denis;Bachelors ;Manual;0-25000;Sí
16283;13061;Individuo;Masculino;94611;Oakland;California;High School;Skilled Manual;25001-50000;No
16284;15187;Individuo;Masculino;V9;Langford;British Columbia;Bachelors ;Management;75001-100000;No
16285;25567;Individuo;Masculino;4169;East Brisbane;Queensland;Partial College;Manual;0-25000;No
16286;20600;Individuo;Masculino;2061;Milsons Point;New South Wales;Bachelors ;Professional;50001-75000;No
16287;15991;Individuo;Masculino;98055;Renton;Washington;Graduate Degree;Management;50001-75000;Sí
16288;14392;Individuo;Masculino;98901;Yakima;Washington;Bachelors ;Management;50001-75000;Sí
16289;28563;Individuo;Masculino;12311;Berlin;Hamburg;Partial College;Clerical;25001-50000;Sí
16290;16975;Individuo;Masculino;97301;Salem;Oregon;Bachelors ;Skilled Manual;50001-75000;Sí
16291;14456;Individuo;Masculino;98284;Sedro Woolley;Washington;Partial College;Professional;75001-100000;No
16292;13050;Individuo;Masculino;6105;Cloverdale;South Australia;Partial College;Skilled Manual;25001-50000;Sí
16293;22097;Individuo;Masculino;V8V;Victoria;British Columbia;Partial College;Professional;25001-50000;Sí
16294;13672;Individuo;Masculino;59000;Lille;Nord;Partial High School;Manual;0-25000;No
16295;11339;Individuo;Masculino;75016;Paris;Seine (Paris);Graduate Degree;Clerical;0-25000;Sí
16296;14534;Individuo;Femenino;78400;Chatou;Yveline;Bachelors ;Manual;0-25000;Sí
16297;27686;Individuo;Masculino;1597;Lane Cove;New South Wales;Bachelors ;Professional;50001-75000;Sí
16298;17100;Individuo;Masculino;33041;Paderborn;Hamburg;High School;Manual;25001-50000;No
16299;16836;Individuo;Masculino;V8Y 1L1;Cliffside;British Columbia;Partial College;Professional;75001-100000;Sí
16300;25259;Individuo;Masculino;99202;Spokane;Washington;High School;Skilled Manual;25001-50000;No
16301;23274;Individuo;Masculino;98104;Seattle;Washington;High School;Skilled Manual;25001-50000;Sí
16302;21207;Individuo;Masculino;4655;Hervey Bay;Queensland;Partial College;Skilled Manual;50001-75000;Sí
16303;20848;Individuo;Masculino;PB12;Peterborough;England;Bachelors ;Clerical;25001-50000;Sí
16304;22021;Individuo;Masculino;98055;Renton;Washington;Partial High School;Clerical;25001-50000;No
16305;17201;Individuo;Masculino;60061;Frankfurt am Main;Saarland;Partial College;Professional;75001-100000;Sí
16306;25930;Individuo;Masculino;98036;Lynnwood;Washington;Partial College;Skilled Manual;25001-50000;No
16307;18703;Individuo;Masculino;4171;Hawthorne;Queensland;Bachelors ;Professional;50001-75000;Sí
16308;28516;Individuo;Masculino;SW8 1XD;London;England;Bachelors ;Clerical;25001-50000;No
16309;13998;Individuo;Masculino;3977;Cranbourne;Victoria;Partial High School;Clerical;0-25000;Sí
16310;23276;Individuo;Masculino;90706;Bellflower;California;High School;Skilled Manual;25001-50000;Sí
16311;15122;Individuo;Femenino;4810;Townsville;Queensland;Bachelors ;Professional;50001-75000;No
16312;13013;Individuo;Masculino;4700;Rockhampton;Queensland;Bachelors ;Professional;50001-75000;Sí
16313;26643;Individuo;Masculino;V0;Sooke;British Columbia;Bachelors ;Professional;50001-75000;Sí
16314;24823;Individuo;Masculino;94014;Colma;California;Graduate Degree;Professional;50001-75000;Sí
16315;15360;Individuo;Masculino;91502;Burbank;California;Graduate Degree;Management;greater than 100000;Sí
16316;13053;Individuo;Masculino;98225;Bellingham;Washington;Partial College;Skilled Manual;25001-50000;No
16317;14313;Individuo;Masculino;2444;Port Macquarie;New South Wales;Partial College;Skilled Manual;50001-75000;Sí
16318;19989;Individuo;Masculino;V7L 4J4;Vancouver;British Columbia;Graduate Degree;Professional;50001-75000;Sí
16319;22359;Individuo;Masculino;V7L 4J4;Vancouver;British Columbia;Partial College;Clerical;25001-50000;Sí
16320;16585;Individuo;Masculino;RH15 9UD;West Sussex;England;Partial High School;Professional;greater than 100000;No
16321;24899;Individuo;Masculino;2113;North Ryde;New South Wales;Bachelors ;Professional;75001-100000;No
16322;11330;Individuo;Masculino;V8P;Oak Bay;British Columbia;Graduate Degree;Management;greater than 100000;Sí
16323;17719;Individuo;Masculino;77127;Lieusaint;Seine et Marne;Bachelors ;Clerical;0-25000;Sí
16324;18068;Individuo;Masculino;91364;Woodland Hills;California;Bachelors ;Management;50001-75000;Sí
16325;26082;Individuo;Masculino;91945;Lemon Grove;California;Bachelors ;Management;greater than 100000;Sí
16326;14738;Individuo;Masculino;91941;Grossmont;California;Partial College;Clerical;25001-50000;Sí
16327;26487;Individuo;Masculino;97005;Beaverton;Oregon;Bachelors ;Management;50001-75000;Sí
16328;11624;Individuo;Masculino;94941;Mill Valley;California;Graduate Degree;Skilled Manual;25001-50000;Sí
16329;20402;Individuo;Masculino;3977;Cranbourne;Victoria;High School;Skilled Manual;0-25000;Sí
16330;23863;Individuo;Masculino;94536;Fremont;California;Bachelors ;Professional;25001-50000;No
16331;18235;Individuo;Masculino;90210;Beverly Hills;California;Graduate Degree;Professional;50001-75000;Sí
16332;24232;Individuo;Masculino;91791;West Covina;California;Partial College;Skilled Manual;50001-75000;No
16333;13256;Individuo;Femenino;45001;Essen;Hamburg;Partial College;Professional;greater than 100000;Sí
16334;14138;Individuo;Masculino;34117;Kassel;Hessen;Partial College;Manual;0-25000;Sí
16335;18496;Individuo;Masculino;4655;Hervey Bay;Queensland;Graduate Degree;Management;greater than 100000;No
16336;28372;Individuo;Masculino;EM15;Esher-Molesey;England;Bachelors ;Clerical;25001-50000;Sí
16337;11757;Individuo;Masculino;3977;Cranbourne;Victoria;Bachelors ;Professional;50001-75000;Sí
16338;22247;Individuo;Masculino;V8X;Royal Oak;British Columbia;Bachelors ;Skilled Manual;25001-50000;Sí
16339;23580;Individuo;Masculino;94519;Concord;California;Partial College;Skilled Manual;25001-50000;No
16340;11086;Individuo;Masculino;90401;Santa Monica;California;Partial College;Professional;50001-75000;Sí
16341;13605;Individuo;Masculino;57000;Metz;Moselle;High School;Management;75001-100000;Sí
16342;14443;Individuo;Masculino;94941;Mill Valley;California;Graduate Degree;Management;greater than 100000;Sí
16343;27870;Individuo;Masculino;3280;Warrnambool;Victoria;High School;Manual;0-25000;Sí
16344;20499;Individuo;Masculino;V2W 1W2;Haney;British Columbia;High School;Professional;25001-50000;Sí
16345;18173;Individuo;Masculino;SW6 SBY;London;England;High School;Professional;greater than 100000;Sí
16346;25253;Individuo;Masculino;98027;Issaquah;Washington;High School;Skilled Manual;25001-50000;No
16347;20274;Individuo;Masculino;98107;Ballard;Washington;High School;Skilled Manual;25001-50000;No
16348;22610;Individuo;Masculino;12171;Berlin;Saarland;Bachelors ;Clerical;25001-50000;No
16349;22035;Individuo;Masculino;94063;Redwood City;California;Partial College;Skilled Manual;25001-50000;No
16350;13281;Individuo;Masculino;91502;Burbank;California;Bachelors ;Management;greater than 100000;Sí
16351;22179;Individuo;Femenino;2777;Springwood;New South Wales;Partial High School;Clerical;25001-50000;Sí
16352;18423;Individuo;Masculino;94070;San Carlos;California;Partial High School;Skilled Manual;75001-100000;Sí
16353;26458;Individuo;Masculino;94015;Daly City;California;Graduate Degree;Management;50001-75000;Sí
16354;12913;Individuo;Masculino;98055;Renton;Washington;Bachelors ;Skilled Manual;50001-75000;Sí
16355;26847;Individuo;Masculino;30601;Hannover;Nordrhein-Westfalen;High School;Manual;0-25000;Sí
16356;17025;Individuo;Masculino;V2W 1W2;Haney;British Columbia;Partial College;Skilled Manual;25001-50000;No
16357;13271;Individuo;Masculino;V6B 3P7;Port Hammond;British Columbia;Graduate Degree;Management;25001-50000;Sí
16358;18220;Individuo;Masculino;4000;Brisbane;Queensland;Partial High School;Professional;greater than 100000;No
16359;22532;Individuo;Masculino;AS23;Stoke-on-Trent;England;Partial College;Clerical;25001-50000;No
16360;19075;Individuo;Masculino;75013;Paris;Seine (Paris);High School;Management;75001-100000;Sí
16361;26260;Individuo;Masculino;99202;Spokane;Washington;High School;Clerical;25001-50000;Sí
16362;27788;Individuo;Masculino;WA3 7BH;Warrington;England;Partial High School;Manual;0-25000;Sí
16363;15434;Individuo;Masculino;3205;South Melbourne;Victoria;High School;Skilled Manual;0-25000;Sí
16364;15692;Individuo;Masculino;OX1;Oxford;England;High School;Professional;75001-100000;Sí
16365;28922;Individuo;Masculino;7001;Hobart;Tasmania;Bachelors ;Professional;50001-75000;No
16366;22500;Individuo;Masculino;75009;Paris;Seine (Paris);Bachelors ;Professional;25001-50000;No
16367;23234;Individuo;Masculino;80074;München;Hamburg;Partial College;Clerical;25001-50000;Sí
16368;26948;Individuo;Femenino;30601;Hannover;Nordrhein-Westfalen;Partial College;Manual;0-25000;No
16369;25585;Individuo;Masculino;YO15;York;England;Graduate Degree;Clerical;25001-50000;Sí
16370;20412;Individuo;Masculino;90505;Torrance;California;Partial College;Skilled Manual;50001-75000;No
16371;23395;Individuo;Masculino;91791;West Covina;California;Graduate Degree;Professional;50001-75000;No
16372;16508;Individuo;Masculino;93500;Pantin;Seine Saint Denis;Bachelors ;Clerical;0-25000;Sí
16373;26079;Individuo;Masculino;98225;Bellingham;Washington;Partial College;Professional;75001-100000;Sí
16374;26266;Individuo;Masculino;98225;Bellingham;Washington;High School;Skilled Manual;25001-50000;Sí
16375;17164;Individuo;Masculino;94010;Burlingame;California;Partial College;Professional;50001-75000;Sí
16376;20428;Individuo;Masculino;2580;Goulburn;New South Wales;Partial College;Skilled Manual;25001-50000;Sí
16377;22755;Individuo;Masculino;V8Y 1L1;Cliffside;British Columbia;Partial College;Professional;50001-75000;Sí
16378;14068;Individuo;Masculino;2055;North Sydney;New South Wales;Bachelors ;Professional;50001-75000;Sí
16379;26492;Individuo;Masculino;94014;Colma;California;Bachelors ;Management;50001-75000;Sí
16380;20295;Individuo;Masculino;98403;Tacoma;Washington;Partial College;Skilled Manual;50001-75000;No
16381;25945;Individuo;Masculino;1002;Sydney;New South Wales;High School;Skilled Manual;25001-50000;Sí
16382;20312;Individuo;Masculino;V7L 4J4;N. Vancouver;British Columbia;Partial High School;Clerical;25001-50000;No
16383;16055;Individuo;Masculino;66578;Neunkirchen;Saarland;Partial College;Manual;0-25000;Sí
16384;25712;Individuo;Masculino;3977;Cranbourne;Victoria;Bachelors ;Clerical;0-25000;No
