fecha_id;fecha;anio;trimestre;nombre_trimestre;mes;nombre_mes;semana;dia_de_la_semana_num;nombre_del_dia;dia_del_mes;dia_del_anio;aniotrimestre;aniomes;aniosemana;es_fin_de_semana;dias_totales_del_mes
20320217;2032-02-17;2032;1;Q1;2;February;8;3;Wednesday;17;48;203201;203202;203208;f;29
20320218;2032-02-18;2032;1;Q1;2;February;8;4;Thursday;18;49;203201;203202;203208;f;29
20320219;2032-02-19;2032;1;Q1;2;February;8;5;Friday;19;50;203201;203202;203208;f;29
20320220;2032-02-20;2032;1;Q1;2;February;8;6;Saturday;20;51;203201;203202;203208;t;29
20320221;2032-02-21;2032;1;Q1;2;February;8;7;Sunday;21;52;203201;203202;203208;t;29
20320222;2032-02-22;2032;1;Q1;2;February;8;1;Monday;22;53;203201;203202;203208;f;29
20320223;2032-02-23;2032;1;Q1;2;February;9;2;Tuesday;23;54;203201;203202;203209;f;29
20320224;2032-02-24;2032;1;Q1;2;February;9;3;Wednesday;24;55;203201;203202;203209;f;29
20320225;2032-02-25;2032;1;Q1;2;February;9;4;Thursday;25;56;203201;203202;203209;f;29
20320226;2032-02-26;2032;1;Q1;2;February;9;5;Friday;26;57;203201;203202;203209;f;29
20320227;2032-02-27;2032;1;Q1;2;February;9;6;Saturday;27;58;203201;203202;203209;t;29
20320228;2032-02-28;2032;1;Q1;2;February;9;7;Sunday;28;59;203201;203202;203209;t;29
20320229;2032-02-29;2032;1;Q1;2;February;9;1;Monday;29;60;203201;203202;203209;f;29
20320301;2032-03-01;2032;1;Q1;3;March;10;2;Tuesday;1;61;203201;203203;203210;f;31
20320302;2032-03-02;2032;1;Q1;3;March;10;3;Wednesday;2;62;203201;203203;203210;f;31
20320303;2032-03-03;2032;1;Q1;3;March;10;4;Thursday;3;63;203201;203203;203210;f;31
20320304;2032-03-04;2032;1;Q1;3;March;10;5;Friday;4;64;203201;203203;203210;f;31
20320305;2032-03-05;2032;1;Q1;3;March;10;6;Saturday;5;65;203201;203203;203210;t;31
20320306;2032-03-06;2032;1;Q1;3;March;10;7;Sunday;6;66;203201;203203;203210;t;31
20320307;2032-03-07;2032;1;Q1;3;March;10;1;Monday;7;67;203201;203203;203210;f;31
20320308;2032-03-08;2032;1;Q1;3;March;11;2;Tuesday;8;68;203201;203203;203211;f;31
20320309;2032-03-09;2032;1;Q1;3;March;11;3;Wednesday;9;69;203201;203203;203211;f;31
20320310;2032-03-10;2032;1;Q1;3;March;11;4;Thursday;10;70;203201;203203;203211;f;31
20320311;2032-03-11;2032;1;Q1;3;March;11;5;Friday;11;71;203201;203203;203211;f;31
20320312;2032-03-12;2032;1;Q1;3;March;11;6;Saturday;12;72;203201;203203;203211;t;31
20320313;2032-03-13;2032;1;Q1;3;March;11;7;Sunday;13;73;203201;203203;203211;t;31
20320314;2032-03-14;2032;1;Q1;3;March;11;1;Monday;14;74;203201;203203;203211;f;31
20320315;2032-03-15;2032;1;Q1;3;March;12;2;Tuesday;15;75;203201;203203;203212;f;31
20320316;2032-03-16;2032;1;Q1;3;March;12;3;Wednesday;16;76;203201;203203;203212;f;31
20320317;2032-03-17;2032;1;Q1;3;March;12;4;Thursday;17;77;203201;203203;203212;f;31
20320318;2032-03-18;2032;1;Q1;3;March;12;5;Friday;18;78;203201;203203;203212;f;31
20320319;2032-03-19;2032;1;Q1;3;March;12;6;Saturday;19;79;203201;203203;203212;t;31
20320320;2032-03-20;2032;1;Q1;3;March;12;7;Sunday;20;80;203201;203203;203212;t;31
20320321;2032-03-21;2032;1;Q1;3;March;12;1;Monday;21;81;203201;203203;203212;f;31
20320322;2032-03-22;2032;1;Q1;3;March;13;2;Tuesday;22;82;203201;203203;203213;f;31
20320323;2032-03-23;2032;1;Q1;3;March;13;3;Wednesday;23;83;203201;203203;203213;f;31
20320324;2032-03-24;2032;1;Q1;3;March;13;4;Thursday;24;84;203201;203203;203213;f;31
20320325;2032-03-25;2032;1;Q1;3;March;13;5;Friday;25;85;203201;203203;203213;f;31
20320326;2032-03-26;2032;1;Q1;3;March;13;6;Saturday;26;86;203201;203203;203213;t;31
20320327;2032-03-27;2032;1;Q1;3;March;13;7;Sunday;27;87;203201;203203;203213;t;31
20320328;2032-03-28;2032;1;Q1;3;March;13;1;Monday;28;88;203201;203203;203213;f;31
20320329;2032-03-29;2032;1;Q1;3;March;14;2;Tuesday;29;89;203201;203203;203214;f;31
20320330;2032-03-30;2032;1;Q1;3;March;14;3;Wednesday;30;90;203201;203203;203214;f;31
20320331;2032-03-31;2032;1;Q1;3;March;14;4;Thursday;31;91;203201;203203;203214;f;31
20320401;2032-04-01;2032;2;Q2;4;April;14;5;Friday;1;92;203202;203204;203214;f;30
20320402;2032-04-02;2032;2;Q2;4;April;14;6;Saturday;2;93;203202;203204;203214;t;30
20320403;2032-04-03;2032;2;Q2;4;April;14;7;Sunday;3;94;203202;203204;203214;t;30
20320404;2032-04-04;2032;2;Q2;4;April;14;1;Monday;4;95;203202;203204;203214;f;30
20320405;2032-04-05;2032;2;Q2;4;April;15;2;Tuesday;5;96;203202;203204;203215;f;30
20320406;2032-04-06;2032;2;Q2;4;April;15;3;Wednesday;6;97;203202;203204;203215;f;30
20320407;2032-04-07;2032;2;Q2;4;April;15;4;Thursday;7;98;203202;203204;203215;f;30
20320408;2032-04-08;2032;2;Q2;4;April;15;5;Friday;8;99;203202;203204;203215;f;30
20320409;2032-04-09;2032;2;Q2;4;April;15;6;Saturday;9;100;203202;203204;203215;t;30
20320410;2032-04-10;2032;2;Q2;4;April;15;7;Sunday;10;101;203202;203204;203215;t;30
20320411;2032-04-11;2032;2;Q2;4;April;15;1;Monday;11;102;203202;203204;203215;f;30
20320412;2032-04-12;2032;2;Q2;4;April;16;2;Tuesday;12;103;203202;203204;203216;f;30
20320413;2032-04-13;2032;2;Q2;4;April;16;3;Wednesday;13;104;203202;203204;203216;f;30
20320414;2032-04-14;2032;2;Q2;4;April;16;4;Thursday;14;105;203202;203204;203216;f;30
20320415;2032-04-15;2032;2;Q2;4;April;16;5;Friday;15;106;203202;203204;203216;f;30
20320416;2032-04-16;2032;2;Q2;4;April;16;6;Saturday;16;107;203202;203204;203216;t;30
20320417;2032-04-17;2032;2;Q2;4;April;16;7;Sunday;17;108;203202;203204;203216;t;30
20320418;2032-04-18;2032;2;Q2;4;April;16;1;Monday;18;109;203202;203204;203216;f;30
20320419;2032-04-19;2032;2;Q2;4;April;17;2;Tuesday;19;110;203202;203204;203217;f;30
20320420;2032-04-20;2032;2;Q2;4;April;17;3;Wednesday;20;111;203202;203204;203217;f;30
20320421;2032-04-21;2032;2;Q2;4;April;17;4;Thursday;21;112;203202;203204;203217;f;30
20320422;2032-04-22;2032;2;Q2;4;April;17;5;Friday;22;113;203202;203204;203217;f;30
20320423;2032-04-23;2032;2;Q2;4;April;17;6;Saturday;23;114;203202;203204;203217;t;30
20320424;2032-04-24;2032;2;Q2;4;April;17;7;Sunday;24;115;203202;203204;203217;t;30
20320425;2032-04-25;2032;2;Q2;4;April;17;1;Monday;25;116;203202;203204;203217;f;30
20320426;2032-04-26;2032;2;Q2;4;April;18;2;Tuesday;26;117;203202;203204;203218;f;30
20320427;2032-04-27;2032;2;Q2;4;April;18;3;Wednesday;27;118;203202;203204;203218;f;30
20320428;2032-04-28;2032;2;Q2;4;April;18;4;Thursday;28;119;203202;203204;203218;f;30
20320429;2032-04-29;2032;2;Q2;4;April;18;5;Friday;29;120;203202;203204;203218;f;30
20320430;2032-04-30;2032;2;Q2;4;April;18;6;Saturday;30;121;203202;203204;203218;t;30
20320501;2032-05-01;2032;2;Q2;5;May;18;7;Sunday;1;122;203202;203205;203218;t;31
20320502;2032-05-02;2032;2;Q2;5;May;18;1;Monday;2;123;203202;203205;203218;f;31
20320503;2032-05-03;2032;2;Q2;5;May;19;2;Tuesday;3;124;203202;203205;203219;f;31
20320504;2032-05-04;2032;2;Q2;5;May;19;3;Wednesday;4;125;203202;203205;203219;f;31
20320505;2032-05-05;2032;2;Q2;5;May;19;4;Thursday;5;126;203202;203205;203219;f;31
20320506;2032-05-06;2032;2;Q2;5;May;19;5;Friday;6;127;203202;203205;203219;f;31
20320507;2032-05-07;2032;2;Q2;5;May;19;6;Saturday;7;128;203202;203205;203219;t;31
20320508;2032-05-08;2032;2;Q2;5;May;19;7;Sunday;8;129;203202;203205;203219;t;31
20320509;2032-05-09;2032;2;Q2;5;May;19;1;Monday;9;130;203202;203205;203219;f;31
20320510;2032-05-10;2032;2;Q2;5;May;20;2;Tuesday;10;131;203202;203205;203220;f;31
20320511;2032-05-11;2032;2;Q2;5;May;20;3;Wednesday;11;132;203202;203205;203220;f;31
20320512;2032-05-12;2032;2;Q2;5;May;20;4;Thursday;12;133;203202;203205;203220;f;31
20320513;2032-05-13;2032;2;Q2;5;May;20;5;Friday;13;134;203202;203205;203220;f;31
20320514;2032-05-14;2032;2;Q2;5;May;20;6;Saturday;14;135;203202;203205;203220;t;31
20320515;2032-05-15;2032;2;Q2;5;May;20;7;Sunday;15;136;203202;203205;203220;t;31
20320516;2032-05-16;2032;2;Q2;5;May;20;1;Monday;16;137;203202;203205;203220;f;31
20320517;2032-05-17;2032;2;Q2;5;May;21;2;Tuesday;17;138;203202;203205;203221;f;31
20320518;2032-05-18;2032;2;Q2;5;May;21;3;Wednesday;18;139;203202;203205;203221;f;31
20320519;2032-05-19;2032;2;Q2;5;May;21;4;Thursday;19;140;203202;203205;203221;f;31
20320520;2032-05-20;2032;2;Q2;5;May;21;5;Friday;20;141;203202;203205;203221;f;31
20320521;2032-05-21;2032;2;Q2;5;May;21;6;Saturday;21;142;203202;203205;203221;t;31
20320522;2032-05-22;2032;2;Q2;5;May;21;7;Sunday;22;143;203202;203205;203221;t;31
20320523;2032-05-23;2032;2;Q2;5;May;21;1;Monday;23;144;203202;203205;203221;f;31
20320524;2032-05-24;2032;2;Q2;5;May;22;2;Tuesday;24;145;203202;203205;203222;f;31
20320525;2032-05-25;2032;2;Q2;5;May;22;3;Wednesday;25;146;203202;203205;203222;f;31
20320526;2032-05-26;2032;2;Q2;5;May;22;4;Thursday;26;147;203202;203205;203222;f;31
20320527;2032-05-27;2032;2;Q2;5;May;22;5;Friday;27;148;203202;203205;203222;f;31
20320528;2032-05-28;2032;2;Q2;5;May;22;6;Saturday;28;149;203202;203205;203222;t;31
20320529;2032-05-29;2032;2;Q2;5;May;22;7;Sunday;29;150;203202;203205;203222;t;31
20320530;2032-05-30;2032;2;Q2;5;May;22;1;Monday;30;151;203202;203205;203222;f;31
20320531;2032-05-31;2032;2;Q2;5;May;23;2;Tuesday;31;152;203202;203205;203223;f;31
20320601;2032-06-01;2032;2;Q2;6;June;23;3;Wednesday;1;153;203202;203206;203223;f;30
20320602;2032-06-02;2032;2;Q2;6;June;23;4;Thursday;2;154;203202;203206;203223;f;30
20320603;2032-06-03;2032;2;Q2;6;June;23;5;Friday;3;155;203202;203206;203223;f;30
20320604;2032-06-04;2032;2;Q2;6;June;23;6;Saturday;4;156;203202;203206;203223;t;30
20320605;2032-06-05;2032;2;Q2;6;June;23;7;Sunday;5;157;203202;203206;203223;t;30
20320606;2032-06-06;2032;2;Q2;6;June;23;1;Monday;6;158;203202;203206;203223;f;30
20320607;2032-06-07;2032;2;Q2;6;June;24;2;Tuesday;7;159;203202;203206;203224;f;30
20320608;2032-06-08;2032;2;Q2;6;June;24;3;Wednesday;8;160;203202;203206;203224;f;30
20320609;2032-06-09;2032;2;Q2;6;June;24;4;Thursday;9;161;203202;203206;203224;f;30
20320610;2032-06-10;2032;2;Q2;6;June;24;5;Friday;10;162;203202;203206;203224;f;30
20320611;2032-06-11;2032;2;Q2;6;June;24;6;Saturday;11;163;203202;203206;203224;t;30
20320612;2032-06-12;2032;2;Q2;6;June;24;7;Sunday;12;164;203202;203206;203224;t;30
20320613;2032-06-13;2032;2;Q2;6;June;24;1;Monday;13;165;203202;203206;203224;f;30
20320614;2032-06-14;2032;2;Q2;6;June;25;2;Tuesday;14;166;203202;203206;203225;f;30
20320615;2032-06-15;2032;2;Q2;6;June;25;3;Wednesday;15;167;203202;203206;203225;f;30
20320616;2032-06-16;2032;2;Q2;6;June;25;4;Thursday;16;168;203202;203206;203225;f;30
20320617;2032-06-17;2032;2;Q2;6;June;25;5;Friday;17;169;203202;203206;203225;f;30
20320618;2032-06-18;2032;2;Q2;6;June;25;6;Saturday;18;170;203202;203206;203225;t;30
20320619;2032-06-19;2032;2;Q2;6;June;25;7;Sunday;19;171;203202;203206;203225;t;30
20320620;2032-06-20;2032;2;Q2;6;June;25;1;Monday;20;172;203202;203206;203225;f;30
20320621;2032-06-21;2032;2;Q2;6;June;26;2;Tuesday;21;173;203202;203206;203226;f;30
20320622;2032-06-22;2032;2;Q2;6;June;26;3;Wednesday;22;174;203202;203206;203226;f;30
20320623;2032-06-23;2032;2;Q2;6;June;26;4;Thursday;23;175;203202;203206;203226;f;30
20320624;2032-06-24;2032;2;Q2;6;June;26;5;Friday;24;176;203202;203206;203226;f;30
20320625;2032-06-25;2032;2;Q2;6;June;26;6;Saturday;25;177;203202;203206;203226;t;30
20320626;2032-06-26;2032;2;Q2;6;June;26;7;Sunday;26;178;203202;203206;203226;t;30
20320627;2032-06-27;2032;2;Q2;6;June;26;1;Monday;27;179;203202;203206;203226;f;30
20320628;2032-06-28;2032;2;Q2;6;June;27;2;Tuesday;28;180;203202;203206;203227;f;30
20320629;2032-06-29;2032;2;Q2;6;June;27;3;Wednesday;29;181;203202;203206;203227;f;30
20320630;2032-06-30;2032;2;Q2;6;June;27;4;Thursday;30;182;203202;203206;203227;f;30
20320701;2032-07-01;2032;3;Q3;7;July;27;5;Friday;1;183;203203;203207;203227;f;31
20320702;2032-07-02;2032;3;Q3;7;July;27;6;Saturday;2;184;203203;203207;203227;t;31
20320703;2032-07-03;2032;3;Q3;7;July;27;7;Sunday;3;185;203203;203207;203227;t;31
20320704;2032-07-04;2032;3;Q3;7;July;27;1;Monday;4;186;203203;203207;203227;f;31
20320705;2032-07-05;2032;3;Q3;7;July;28;2;Tuesday;5;187;203203;203207;203228;f;31
20320706;2032-07-06;2032;3;Q3;7;July;28;3;Wednesday;6;188;203203;203207;203228;f;31
20320707;2032-07-07;2032;3;Q3;7;July;28;4;Thursday;7;189;203203;203207;203228;f;31
20320708;2032-07-08;2032;3;Q3;7;July;28;5;Friday;8;190;203203;203207;203228;f;31
20320709;2032-07-09;2032;3;Q3;7;July;28;6;Saturday;9;191;203203;203207;203228;t;31
20320710;2032-07-10;2032;3;Q3;7;July;28;7;Sunday;10;192;203203;203207;203228;t;31
20320711;2032-07-11;2032;3;Q3;7;July;28;1;Monday;11;193;203203;203207;203228;f;31
20320712;2032-07-12;2032;3;Q3;7;July;29;2;Tuesday;12;194;203203;203207;203229;f;31
20320713;2032-07-13;2032;3;Q3;7;July;29;3;Wednesday;13;195;203203;203207;203229;f;31
20320714;2032-07-14;2032;3;Q3;7;July;29;4;Thursday;14;196;203203;203207;203229;f;31
20320715;2032-07-15;2032;3;Q3;7;July;29;5;Friday;15;197;203203;203207;203229;f;31
20320716;2032-07-16;2032;3;Q3;7;July;29;6;Saturday;16;198;203203;203207;203229;t;31
20320717;2032-07-17;2032;3;Q3;7;July;29;7;Sunday;17;199;203203;203207;203229;t;31
20320718;2032-07-18;2032;3;Q3;7;July;29;1;Monday;18;200;203203;203207;203229;f;31
20320719;2032-07-19;2032;3;Q3;7;July;30;2;Tuesday;19;201;203203;203207;203230;f;31
20320720;2032-07-20;2032;3;Q3;7;July;30;3;Wednesday;20;202;203203;203207;203230;f;31
20320721;2032-07-21;2032;3;Q3;7;July;30;4;Thursday;21;203;203203;203207;203230;f;31
20320722;2032-07-22;2032;3;Q3;7;July;30;5;Friday;22;204;203203;203207;203230;f;31
20320723;2032-07-23;2032;3;Q3;7;July;30;6;Saturday;23;205;203203;203207;203230;t;31
20320724;2032-07-24;2032;3;Q3;7;July;30;7;Sunday;24;206;203203;203207;203230;t;31
20320725;2032-07-25;2032;3;Q3;7;July;30;1;Monday;25;207;203203;203207;203230;f;31
20320726;2032-07-26;2032;3;Q3;7;July;31;2;Tuesday;26;208;203203;203207;203231;f;31
20320727;2032-07-27;2032;3;Q3;7;July;31;3;Wednesday;27;209;203203;203207;203231;f;31
20320728;2032-07-28;2032;3;Q3;7;July;31;4;Thursday;28;210;203203;203207;203231;f;31
20320729;2032-07-29;2032;3;Q3;7;July;31;5;Friday;29;211;203203;203207;203231;f;31
20320730;2032-07-30;2032;3;Q3;7;July;31;6;Saturday;30;212;203203;203207;203231;t;31
20320731;2032-07-31;2032;3;Q3;7;July;31;7;Sunday;31;213;203203;203207;203231;t;31
20320801;2032-08-01;2032;3;Q3;8;August;31;1;Monday;1;214;203203;203208;203231;f;31
20320802;2032-08-02;2032;3;Q3;8;August;32;2;Tuesday;2;215;203203;203208;203232;f;31
20320803;2032-08-03;2032;3;Q3;8;August;32;3;Wednesday;3;216;203203;203208;203232;f;31
20320804;2032-08-04;2032;3;Q3;8;August;32;4;Thursday;4;217;203203;203208;203232;f;31
20320805;2032-08-05;2032;3;Q3;8;August;32;5;Friday;5;218;203203;203208;203232;f;31
20320806;2032-08-06;2032;3;Q3;8;August;32;6;Saturday;6;219;203203;203208;203232;t;31
20320807;2032-08-07;2032;3;Q3;8;August;32;7;Sunday;7;220;203203;203208;203232;t;31
20320808;2032-08-08;2032;3;Q3;8;August;32;1;Monday;8;221;203203;203208;203232;f;31
20320809;2032-08-09;2032;3;Q3;8;August;33;2;Tuesday;9;222;203203;203208;203233;f;31
20320810;2032-08-10;2032;3;Q3;8;August;33;3;Wednesday;10;223;203203;203208;203233;f;31
20320811;2032-08-11;2032;3;Q3;8;August;33;4;Thursday;11;224;203203;203208;203233;f;31
20320812;2032-08-12;2032;3;Q3;8;August;33;5;Friday;12;225;203203;203208;203233;f;31
20320813;2032-08-13;2032;3;Q3;8;August;33;6;Saturday;13;226;203203;203208;203233;t;31
20320814;2032-08-14;2032;3;Q3;8;August;33;7;Sunday;14;227;203203;203208;203233;t;31
20320815;2032-08-15;2032;3;Q3;8;August;33;1;Monday;15;228;203203;203208;203233;f;31
20320816;2032-08-16;2032;3;Q3;8;August;34;2;Tuesday;16;229;203203;203208;203234;f;31
20320817;2032-08-17;2032;3;Q3;8;August;34;3;Wednesday;17;230;203203;203208;203234;f;31
20320818;2032-08-18;2032;3;Q3;8;August;34;4;Thursday;18;231;203203;203208;203234;f;31
20320819;2032-08-19;2032;3;Q3;8;August;34;5;Friday;19;232;203203;203208;203234;f;31
20320820;2032-08-20;2032;3;Q3;8;August;34;6;Saturday;20;233;203203;203208;203234;t;31
20320821;2032-08-21;2032;3;Q3;8;August;34;7;Sunday;21;234;203203;203208;203234;t;31
20320822;2032-08-22;2032;3;Q3;8;August;34;1;Monday;22;235;203203;203208;203234;f;31
20320823;2032-08-23;2032;3;Q3;8;August;35;2;Tuesday;23;236;203203;203208;203235;f;31
20320824;2032-08-24;2032;3;Q3;8;August;35;3;Wednesday;24;237;203203;203208;203235;f;31
20320825;2032-08-25;2032;3;Q3;8;August;35;4;Thursday;25;238;203203;203208;203235;f;31
20320826;2032-08-26;2032;3;Q3;8;August;35;5;Friday;26;239;203203;203208;203235;f;31
20320827;2032-08-27;2032;3;Q3;8;August;35;6;Saturday;27;240;203203;203208;203235;t;31
20320828;2032-08-28;2032;3;Q3;8;August;35;7;Sunday;28;241;203203;203208;203235;t;31
20320829;2032-08-29;2032;3;Q3;8;August;35;1;Monday;29;242;203203;203208;203235;f;31
20320830;2032-08-30;2032;3;Q3;8;August;36;2;Tuesday;30;243;203203;203208;203236;f;31
20320831;2032-08-31;2032;3;Q3;8;August;36;3;Wednesday;31;244;203203;203208;203236;f;31
20320901;2032-09-01;2032;3;Q3;9;September;36;4;Thursday;1;245;203203;203209;203236;f;30
20320902;2032-09-02;2032;3;Q3;9;September;36;5;Friday;2;246;203203;203209;203236;f;30
20320903;2032-09-03;2032;3;Q3;9;September;36;6;Saturday;3;247;203203;203209;203236;t;30
20320904;2032-09-04;2032;3;Q3;9;September;36;7;Sunday;4;248;203203;203209;203236;t;30
20320905;2032-09-05;2032;3;Q3;9;September;36;1;Monday;5;249;203203;203209;203236;f;30
20320906;2032-09-06;2032;3;Q3;9;September;37;2;Tuesday;6;250;203203;203209;203237;f;30
20320907;2032-09-07;2032;3;Q3;9;September;37;3;Wednesday;7;251;203203;203209;203237;f;30
20320908;2032-09-08;2032;3;Q3;9;September;37;4;Thursday;8;252;203203;203209;203237;f;30
20320909;2032-09-09;2032;3;Q3;9;September;37;5;Friday;9;253;203203;203209;203237;f;30
20320910;2032-09-10;2032;3;Q3;9;September;37;6;Saturday;10;254;203203;203209;203237;t;30
20320911;2032-09-11;2032;3;Q3;9;September;37;7;Sunday;11;255;203203;203209;203237;t;30
20320912;2032-09-12;2032;3;Q3;9;September;37;1;Monday;12;256;203203;203209;203237;f;30
20320913;2032-09-13;2032;3;Q3;9;September;38;2;Tuesday;13;257;203203;203209;203238;f;30
20320914;2032-09-14;2032;3;Q3;9;September;38;3;Wednesday;14;258;203203;203209;203238;f;30
20320915;2032-09-15;2032;3;Q3;9;September;38;4;Thursday;15;259;203203;203209;203238;f;30
20320916;2032-09-16;2032;3;Q3;9;September;38;5;Friday;16;260;203203;203209;203238;f;30
20320917;2032-09-17;2032;3;Q3;9;September;38;6;Saturday;17;261;203203;203209;203238;t;30
20320918;2032-09-18;2032;3;Q3;9;September;38;7;Sunday;18;262;203203;203209;203238;t;30
20320919;2032-09-19;2032;3;Q3;9;September;38;1;Monday;19;263;203203;203209;203238;f;30
20320920;2032-09-20;2032;3;Q3;9;September;39;2;Tuesday;20;264;203203;203209;203239;f;30
20320921;2032-09-21;2032;3;Q3;9;September;39;3;Wednesday;21;265;203203;203209;203239;f;30
20320922;2032-09-22;2032;3;Q3;9;September;39;4;Thursday;22;266;203203;203209;203239;f;30
20320923;2032-09-23;2032;3;Q3;9;September;39;5;Friday;23;267;203203;203209;203239;f;30
20320924;2032-09-24;2032;3;Q3;9;September;39;6;Saturday;24;268;203203;203209;203239;t;30
20320925;2032-09-25;2032;3;Q3;9;September;39;7;Sunday;25;269;203203;203209;203239;t;30
20320926;2032-09-26;2032;3;Q3;9;September;39;1;Monday;26;270;203203;203209;203239;f;30
20320927;2032-09-27;2032;3;Q3;9;September;40;2;Tuesday;27;271;203203;203209;203240;f;30
20320928;2032-09-28;2032;3;Q3;9;September;40;3;Wednesday;28;272;203203;203209;203240;f;30
20320929;2032-09-29;2032;3;Q3;9;September;40;4;Thursday;29;273;203203;203209;203240;f;30
20320930;2032-09-30;2032;3;Q3;9;September;40;5;Friday;30;274;203203;203209;203240;f;30
20321001;2032-10-01;2032;4;Q4;10;October;40;6;Saturday;1;275;203204;203210;203240;t;31
20321002;2032-10-02;2032;4;Q4;10;October;40;7;Sunday;2;276;203204;203210;203240;t;31
20321003;2032-10-03;2032;4;Q4;10;October;40;1;Monday;3;277;203204;203210;203240;f;31
20321004;2032-10-04;2032;4;Q4;10;October;41;2;Tuesday;4;278;203204;203210;203241;f;31
20321005;2032-10-05;2032;4;Q4;10;October;41;3;Wednesday;5;279;203204;203210;203241;f;31
20321006;2032-10-06;2032;4;Q4;10;October;41;4;Thursday;6;280;203204;203210;203241;f;31
20321007;2032-10-07;2032;4;Q4;10;October;41;5;Friday;7;281;203204;203210;203241;f;31
20321008;2032-10-08;2032;4;Q4;10;October;41;6;Saturday;8;282;203204;203210;203241;t;31
20321009;2032-10-09;2032;4;Q4;10;October;41;7;Sunday;9;283;203204;203210;203241;t;31
20321010;2032-10-10;2032;4;Q4;10;October;41;1;Monday;10;284;203204;203210;203241;f;31
20321011;2032-10-11;2032;4;Q4;10;October;42;2;Tuesday;11;285;203204;203210;203242;f;31
20321012;2032-10-12;2032;4;Q4;10;October;42;3;Wednesday;12;286;203204;203210;203242;f;31
20321013;2032-10-13;2032;4;Q4;10;October;42;4;Thursday;13;287;203204;203210;203242;f;31
20321014;2032-10-14;2032;4;Q4;10;October;42;5;Friday;14;288;203204;203210;203242;f;31
20321015;2032-10-15;2032;4;Q4;10;October;42;6;Saturday;15;289;203204;203210;203242;t;31
20321016;2032-10-16;2032;4;Q4;10;October;42;7;Sunday;16;290;203204;203210;203242;t;31
20321017;2032-10-17;2032;4;Q4;10;October;42;1;Monday;17;291;203204;203210;203242;f;31
20321018;2032-10-18;2032;4;Q4;10;October;43;2;Tuesday;18;292;203204;203210;203243;f;31
20321019;2032-10-19;2032;4;Q4;10;October;43;3;Wednesday;19;293;203204;203210;203243;f;31
20321020;2032-10-20;2032;4;Q4;10;October;43;4;Thursday;20;294;203204;203210;203243;f;31
20321021;2032-10-21;2032;4;Q4;10;October;43;5;Friday;21;295;203204;203210;203243;f;31
20321022;2032-10-22;2032;4;Q4;10;October;43;6;Saturday;22;296;203204;203210;203243;t;31
20321023;2032-10-23;2032;4;Q4;10;October;43;7;Sunday;23;297;203204;203210;203243;t;31
20321024;2032-10-24;2032;4;Q4;10;October;43;1;Monday;24;298;203204;203210;203243;f;31
20321025;2032-10-25;2032;4;Q4;10;October;44;2;Tuesday;25;299;203204;203210;203244;f;31
20321026;2032-10-26;2032;4;Q4;10;October;44;3;Wednesday;26;300;203204;203210;203244;f;31
20321027;2032-10-27;2032;4;Q4;10;October;44;4;Thursday;27;301;203204;203210;203244;f;31
20321028;2032-10-28;2032;4;Q4;10;October;44;5;Friday;28;302;203204;203210;203244;f;31
20321029;2032-10-29;2032;4;Q4;10;October;44;6;Saturday;29;303;203204;203210;203244;t;31
20321030;2032-10-30;2032;4;Q4;10;October;44;7;Sunday;30;304;203204;203210;203244;t;31
20321031;2032-10-31;2032;4;Q4;10;October;44;1;Monday;31;305;203204;203210;203244;f;31
20321101;2032-11-01;2032;4;Q4;11;November;45;2;Tuesday;1;306;203204;203211;203245;f;30
20321102;2032-11-02;2032;4;Q4;11;November;45;3;Wednesday;2;307;203204;203211;203245;f;30
20321103;2032-11-03;2032;4;Q4;11;November;45;4;Thursday;3;308;203204;203211;203245;f;30
20321104;2032-11-04;2032;4;Q4;11;November;45;5;Friday;4;309;203204;203211;203245;f;30
20321105;2032-11-05;2032;4;Q4;11;November;45;6;Saturday;5;310;203204;203211;203245;t;30
20321106;2032-11-06;2032;4;Q4;11;November;45;7;Sunday;6;311;203204;203211;203245;t;30
20321107;2032-11-07;2032;4;Q4;11;November;45;1;Monday;7;312;203204;203211;203245;f;30
20321108;2032-11-08;2032;4;Q4;11;November;46;2;Tuesday;8;313;203204;203211;203246;f;30
20321109;2032-11-09;2032;4;Q4;11;November;46;3;Wednesday;9;314;203204;203211;203246;f;30
20321110;2032-11-10;2032;4;Q4;11;November;46;4;Thursday;10;315;203204;203211;203246;f;30
20321111;2032-11-11;2032;4;Q4;11;November;46;5;Friday;11;316;203204;203211;203246;f;30
20321112;2032-11-12;2032;4;Q4;11;November;46;6;Saturday;12;317;203204;203211;203246;t;30
20321113;2032-11-13;2032;4;Q4;11;November;46;7;Sunday;13;318;203204;203211;203246;t;30
20321114;2032-11-14;2032;4;Q4;11;November;46;1;Monday;14;319;203204;203211;203246;f;30
20321115;2032-11-15;2032;4;Q4;11;November;47;2;Tuesday;15;320;203204;203211;203247;f;30
20321116;2032-11-16;2032;4;Q4;11;November;47;3;Wednesday;16;321;203204;203211;203247;f;30
20321117;2032-11-17;2032;4;Q4;11;November;47;4;Thursday;17;322;203204;203211;203247;f;30
20321118;2032-11-18;2032;4;Q4;11;November;47;5;Friday;18;323;203204;203211;203247;f;30
20321119;2032-11-19;2032;4;Q4;11;November;47;6;Saturday;19;324;203204;203211;203247;t;30
