hora_id;horas;minutos;segundos;hora_completa;jornada
204614;20;46;14;20:46:14;Noche
204615;20;46;15;20:46:15;Noche
204616;20;46;16;20:46:16;Noche
204617;20;46;17;20:46:17;Noche
204618;20;46;18;20:46:18;Noche
204619;20;46;19;20:46:19;Noche
204620;20;46;20;20:46:20;Noche
204621;20;46;21;20:46:21;Noche
204622;20;46;22;20:46:22;Noche
204623;20;46;23;20:46:23;Noche
204624;20;46;24;20:46:24;Noche
204625;20;46;25;20:46:25;Noche
204626;20;46;26;20:46:26;Noche
204627;20;46;27;20:46:27;Noche
204628;20;46;28;20:46:28;Noche
204629;20;46;29;20:46:29;Noche
204630;20;46;30;20:46:30;Noche
204631;20;46;31;20:46:31;Noche
204632;20;46;32;20:46:32;Noche
204633;20;46;33;20:46:33;Noche
204634;20;46;34;20:46:34;Noche
204635;20;46;35;20:46:35;Noche
204636;20;46;36;20:46:36;Noche
204637;20;46;37;20:46:37;Noche
204638;20;46;38;20:46:38;Noche
204639;20;46;39;20:46:39;Noche
204640;20;46;40;20:46:40;Noche
204641;20;46;41;20:46:41;Noche
204642;20;46;42;20:46:42;Noche
204643;20;46;43;20:46:43;Noche
204644;20;46;44;20:46:44;Noche
204645;20;46;45;20:46:45;Noche
204646;20;46;46;20:46:46;Noche
204647;20;46;47;20:46:47;Noche
204648;20;46;48;20:46:48;Noche
204649;20;46;49;20:46:49;Noche
204650;20;46;50;20:46:50;Noche
204651;20;46;51;20:46:51;Noche
204652;20;46;52;20:46:52;Noche
204653;20;46;53;20:46:53;Noche
204654;20;46;54;20:46:54;Noche
204655;20;46;55;20:46:55;Noche
204656;20;46;56;20:46:56;Noche
204657;20;46;57;20:46:57;Noche
204658;20;46;58;20:46:58;Noche
204659;20;46;59;20:46:59;Noche
204700;20;47;0 ;20:47:00;Noche
204701;20;47;1 ;20:47:01;Noche
204702;20;47;2 ;20:47:02;Noche
204703;20;47;3 ;20:47:03;Noche
204704;20;47;4 ;20:47:04;Noche
204705;20;47;5 ;20:47:05;Noche
204706;20;47;6 ;20:47:06;Noche
204707;20;47;7 ;20:47:07;Noche
204708;20;47;8 ;20:47:08;Noche
204709;20;47;9 ;20:47:09;Noche
204710;20;47;10;20:47:10;Noche
204711;20;47;11;20:47:11;Noche
204712;20;47;12;20:47:12;Noche
204713;20;47;13;20:47:13;Noche
204714;20;47;14;20:47:14;Noche
204715;20;47;15;20:47:15;Noche
204716;20;47;16;20:47:16;Noche
204717;20;47;17;20:47:17;Noche
204718;20;47;18;20:47:18;Noche
204719;20;47;19;20:47:19;Noche
204720;20;47;20;20:47:20;Noche
204721;20;47;21;20:47:21;Noche
204722;20;47;22;20:47:22;Noche
204723;20;47;23;20:47:23;Noche
204724;20;47;24;20:47:24;Noche
204725;20;47;25;20:47:25;Noche
204726;20;47;26;20:47:26;Noche
204727;20;47;27;20:47:27;Noche
204728;20;47;28;20:47:28;Noche
204729;20;47;29;20:47:29;Noche
204730;20;47;30;20:47:30;Noche
204731;20;47;31;20:47:31;Noche
204732;20;47;32;20:47:32;Noche
204733;20;47;33;20:47:33;Noche
204734;20;47;34;20:47:34;Noche
204735;20;47;35;20:47:35;Noche
204736;20;47;36;20:47:36;Noche
204737;20;47;37;20:47:37;Noche
204738;20;47;38;20:47:38;Noche
204739;20;47;39;20:47:39;Noche
204740;20;47;40;20:47:40;Noche
204741;20;47;41;20:47:41;Noche
204742;20;47;42;20:47:42;Noche
204743;20;47;43;20:47:43;Noche
204744;20;47;44;20:47:44;Noche
204745;20;47;45;20:47:45;Noche
204746;20;47;46;20:47:46;Noche
204747;20;47;47;20:47:47;Noche
204748;20;47;48;20:47:48;Noche
204749;20;47;49;20:47:49;Noche
204750;20;47;50;20:47:50;Noche
204751;20;47;51;20:47:51;Noche
204752;20;47;52;20:47:52;Noche
204753;20;47;53;20:47:53;Noche
204754;20;47;54;20:47:54;Noche
204755;20;47;55;20:47:55;Noche
204756;20;47;56;20:47:56;Noche
204757;20;47;57;20:47:57;Noche
204758;20;47;58;20:47:58;Noche
204759;20;47;59;20:47:59;Noche
204800;20;48;0 ;20:48:00;Noche
204801;20;48;1 ;20:48:01;Noche
204802;20;48;2 ;20:48:02;Noche
204803;20;48;3 ;20:48:03;Noche
204804;20;48;4 ;20:48:04;Noche
204805;20;48;5 ;20:48:05;Noche
204806;20;48;6 ;20:48:06;Noche
204807;20;48;7 ;20:48:07;Noche
204808;20;48;8 ;20:48:08;Noche
204809;20;48;9 ;20:48:09;Noche
204810;20;48;10;20:48:10;Noche
204811;20;48;11;20:48:11;Noche
204812;20;48;12;20:48:12;Noche
204813;20;48;13;20:48:13;Noche
204814;20;48;14;20:48:14;Noche
204815;20;48;15;20:48:15;Noche
204816;20;48;16;20:48:16;Noche
204817;20;48;17;20:48:17;Noche
204818;20;48;18;20:48:18;Noche
204819;20;48;19;20:48:19;Noche
204820;20;48;20;20:48:20;Noche
204821;20;48;21;20:48:21;Noche
204822;20;48;22;20:48:22;Noche
204823;20;48;23;20:48:23;Noche
204824;20;48;24;20:48:24;Noche
204825;20;48;25;20:48:25;Noche
204826;20;48;26;20:48:26;Noche
204827;20;48;27;20:48:27;Noche
204828;20;48;28;20:48:28;Noche
204829;20;48;29;20:48:29;Noche
204830;20;48;30;20:48:30;Noche
204831;20;48;31;20:48:31;Noche
204832;20;48;32;20:48:32;Noche
204833;20;48;33;20:48:33;Noche
204834;20;48;34;20:48:34;Noche
204835;20;48;35;20:48:35;Noche
204836;20;48;36;20:48:36;Noche
204837;20;48;37;20:48:37;Noche
204838;20;48;38;20:48:38;Noche
204839;20;48;39;20:48:39;Noche
204840;20;48;40;20:48:40;Noche
204841;20;48;41;20:48:41;Noche
204842;20;48;42;20:48:42;Noche
204843;20;48;43;20:48:43;Noche
204844;20;48;44;20:48:44;Noche
204845;20;48;45;20:48:45;Noche
204846;20;48;46;20:48:46;Noche
204847;20;48;47;20:48:47;Noche
204848;20;48;48;20:48:48;Noche
204849;20;48;49;20:48:49;Noche
204850;20;48;50;20:48:50;Noche
204851;20;48;51;20:48:51;Noche
204852;20;48;52;20:48:52;Noche
204853;20;48;53;20:48:53;Noche
204854;20;48;54;20:48:54;Noche
204855;20;48;55;20:48:55;Noche
204856;20;48;56;20:48:56;Noche
204857;20;48;57;20:48:57;Noche
204858;20;48;58;20:48:58;Noche
204859;20;48;59;20:48:59;Noche
204900;20;49;0 ;20:49:00;Noche
204901;20;49;1 ;20:49:01;Noche
204902;20;49;2 ;20:49:02;Noche
204903;20;49;3 ;20:49:03;Noche
204904;20;49;4 ;20:49:04;Noche
204905;20;49;5 ;20:49:05;Noche
204906;20;49;6 ;20:49:06;Noche
204907;20;49;7 ;20:49:07;Noche
204908;20;49;8 ;20:49:08;Noche
204909;20;49;9 ;20:49:09;Noche
204910;20;49;10;20:49:10;Noche
204911;20;49;11;20:49:11;Noche
204912;20;49;12;20:49:12;Noche
204913;20;49;13;20:49:13;Noche
204914;20;49;14;20:49:14;Noche
204915;20;49;15;20:49:15;Noche
204916;20;49;16;20:49:16;Noche
204917;20;49;17;20:49:17;Noche
204918;20;49;18;20:49:18;Noche
204919;20;49;19;20:49:19;Noche
204920;20;49;20;20:49:20;Noche
204921;20;49;21;20:49:21;Noche
204922;20;49;22;20:49:22;Noche
204923;20;49;23;20:49:23;Noche
204924;20;49;24;20:49:24;Noche
204925;20;49;25;20:49:25;Noche
204926;20;49;26;20:49:26;Noche
204927;20;49;27;20:49:27;Noche
204928;20;49;28;20:49:28;Noche
204929;20;49;29;20:49:29;Noche
204930;20;49;30;20:49:30;Noche
204931;20;49;31;20:49:31;Noche
204932;20;49;32;20:49:32;Noche
204933;20;49;33;20:49:33;Noche
204934;20;49;34;20:49:34;Noche
204935;20;49;35;20:49:35;Noche
204936;20;49;36;20:49:36;Noche
204937;20;49;37;20:49:37;Noche
204938;20;49;38;20:49:38;Noche
204939;20;49;39;20:49:39;Noche
204940;20;49;40;20:49:40;Noche
204941;20;49;41;20:49:41;Noche
204942;20;49;42;20:49:42;Noche
204943;20;49;43;20:49:43;Noche
204944;20;49;44;20:49:44;Noche
204945;20;49;45;20:49:45;Noche
204946;20;49;46;20:49:46;Noche
204947;20;49;47;20:49:47;Noche
204948;20;49;48;20:49:48;Noche
204949;20;49;49;20:49:49;Noche
204950;20;49;50;20:49:50;Noche
204951;20;49;51;20:49:51;Noche
204952;20;49;52;20:49:52;Noche
204953;20;49;53;20:49:53;Noche
204954;20;49;54;20:49:54;Noche
204955;20;49;55;20:49:55;Noche
204956;20;49;56;20:49:56;Noche
204957;20;49;57;20:49:57;Noche
204958;20;49;58;20:49:58;Noche
204959;20;49;59;20:49:59;Noche
205000;20;50;0 ;20:50:00;Noche
205001;20;50;1 ;20:50:01;Noche
205002;20;50;2 ;20:50:02;Noche
205003;20;50;3 ;20:50:03;Noche
205004;20;50;4 ;20:50:04;Noche
205005;20;50;5 ;20:50:05;Noche
205006;20;50;6 ;20:50:06;Noche
205007;20;50;7 ;20:50:07;Noche
205008;20;50;8 ;20:50:08;Noche
205009;20;50;9 ;20:50:09;Noche
205010;20;50;10;20:50:10;Noche
205011;20;50;11;20:50:11;Noche
205012;20;50;12;20:50:12;Noche
205013;20;50;13;20:50:13;Noche
205014;20;50;14;20:50:14;Noche
205015;20;50;15;20:50:15;Noche
205016;20;50;16;20:50:16;Noche
205017;20;50;17;20:50:17;Noche
205018;20;50;18;20:50:18;Noche
205019;20;50;19;20:50:19;Noche
205020;20;50;20;20:50:20;Noche
205021;20;50;21;20:50:21;Noche
205022;20;50;22;20:50:22;Noche
205023;20;50;23;20:50:23;Noche
205024;20;50;24;20:50:24;Noche
205025;20;50;25;20:50:25;Noche
205026;20;50;26;20:50:26;Noche
205027;20;50;27;20:50:27;Noche
205028;20;50;28;20:50:28;Noche
205029;20;50;29;20:50:29;Noche
205030;20;50;30;20:50:30;Noche
205031;20;50;31;20:50:31;Noche
205032;20;50;32;20:50:32;Noche
205033;20;50;33;20:50:33;Noche
205034;20;50;34;20:50:34;Noche
205035;20;50;35;20:50:35;Noche
205036;20;50;36;20:50:36;Noche
205037;20;50;37;20:50:37;Noche
205038;20;50;38;20:50:38;Noche
205039;20;50;39;20:50:39;Noche
205040;20;50;40;20:50:40;Noche
205041;20;50;41;20:50:41;Noche
205042;20;50;42;20:50:42;Noche
205043;20;50;43;20:50:43;Noche
205044;20;50;44;20:50:44;Noche
205045;20;50;45;20:50:45;Noche
205046;20;50;46;20:50:46;Noche
205047;20;50;47;20:50:47;Noche
205048;20;50;48;20:50:48;Noche
205049;20;50;49;20:50:49;Noche
205050;20;50;50;20:50:50;Noche
205051;20;50;51;20:50:51;Noche
205052;20;50;52;20:50:52;Noche
205053;20;50;53;20:50:53;Noche
205054;20;50;54;20:50:54;Noche
205055;20;50;55;20:50:55;Noche
205056;20;50;56;20:50:56;Noche
205057;20;50;57;20:50:57;Noche
205058;20;50;58;20:50:58;Noche
205059;20;50;59;20:50:59;Noche
205100;20;51;0 ;20:51:00;Noche
205101;20;51;1 ;20:51:01;Noche
205102;20;51;2 ;20:51:02;Noche
205103;20;51;3 ;20:51:03;Noche
205104;20;51;4 ;20:51:04;Noche
205105;20;51;5 ;20:51:05;Noche
205106;20;51;6 ;20:51:06;Noche
205107;20;51;7 ;20:51:07;Noche
205108;20;51;8 ;20:51:08;Noche
205109;20;51;9 ;20:51:09;Noche
205110;20;51;10;20:51:10;Noche
205111;20;51;11;20:51:11;Noche
205112;20;51;12;20:51:12;Noche
205113;20;51;13;20:51:13;Noche
205114;20;51;14;20:51:14;Noche
205115;20;51;15;20:51:15;Noche
205116;20;51;16;20:51:16;Noche
205117;20;51;17;20:51:17;Noche
205118;20;51;18;20:51:18;Noche
205119;20;51;19;20:51:19;Noche
205120;20;51;20;20:51:20;Noche
205121;20;51;21;20:51:21;Noche
205122;20;51;22;20:51:22;Noche
205123;20;51;23;20:51:23;Noche
205124;20;51;24;20:51:24;Noche
205125;20;51;25;20:51:25;Noche
205126;20;51;26;20:51:26;Noche
205127;20;51;27;20:51:27;Noche
205128;20;51;28;20:51:28;Noche
205129;20;51;29;20:51:29;Noche
205130;20;51;30;20:51:30;Noche
205131;20;51;31;20:51:31;Noche
205132;20;51;32;20:51:32;Noche
205133;20;51;33;20:51:33;Noche
205134;20;51;34;20:51:34;Noche
205135;20;51;35;20:51:35;Noche
205136;20;51;36;20:51:36;Noche
205137;20;51;37;20:51:37;Noche
205138;20;51;38;20:51:38;Noche
205139;20;51;39;20:51:39;Noche
205140;20;51;40;20:51:40;Noche
205141;20;51;41;20:51:41;Noche
205142;20;51;42;20:51:42;Noche
205143;20;51;43;20:51:43;Noche
205144;20;51;44;20:51:44;Noche
205145;20;51;45;20:51:45;Noche
205146;20;51;46;20:51:46;Noche
205147;20;51;47;20:51:47;Noche
205148;20;51;48;20:51:48;Noche
205149;20;51;49;20:51:49;Noche
205150;20;51;50;20:51:50;Noche
205151;20;51;51;20:51:51;Noche
205152;20;51;52;20:51:52;Noche
205153;20;51;53;20:51:53;Noche
205154;20;51;54;20:51:54;Noche
205155;20;51;55;20:51:55;Noche
205156;20;51;56;20:51:56;Noche
205157;20;51;57;20:51:57;Noche
205158;20;51;58;20:51:58;Noche
205159;20;51;59;20:51:59;Noche
205200;20;52;0 ;20:52:00;Noche
205201;20;52;1 ;20:52:01;Noche
205202;20;52;2 ;20:52:02;Noche
205203;20;52;3 ;20:52:03;Noche
205204;20;52;4 ;20:52:04;Noche
205205;20;52;5 ;20:52:05;Noche
205206;20;52;6 ;20:52:06;Noche
205207;20;52;7 ;20:52:07;Noche
205208;20;52;8 ;20:52:08;Noche
205209;20;52;9 ;20:52:09;Noche
205210;20;52;10;20:52:10;Noche
205211;20;52;11;20:52:11;Noche
205212;20;52;12;20:52:12;Noche
205213;20;52;13;20:52:13;Noche
205214;20;52;14;20:52:14;Noche
205215;20;52;15;20:52:15;Noche
205216;20;52;16;20:52:16;Noche
205217;20;52;17;20:52:17;Noche
205218;20;52;18;20:52:18;Noche
205219;20;52;19;20:52:19;Noche
205220;20;52;20;20:52:20;Noche
205221;20;52;21;20:52:21;Noche
205222;20;52;22;20:52:22;Noche
205223;20;52;23;20:52:23;Noche
205224;20;52;24;20:52:24;Noche
205225;20;52;25;20:52:25;Noche
205226;20;52;26;20:52:26;Noche
205227;20;52;27;20:52:27;Noche
205228;20;52;28;20:52:28;Noche
205229;20;52;29;20:52:29;Noche
205230;20;52;30;20:52:30;Noche
205231;20;52;31;20:52:31;Noche
205232;20;52;32;20:52:32;Noche
205233;20;52;33;20:52:33;Noche
205234;20;52;34;20:52:34;Noche
205235;20;52;35;20:52:35;Noche
205236;20;52;36;20:52:36;Noche
205237;20;52;37;20:52:37;Noche
205238;20;52;38;20:52:38;Noche
205239;20;52;39;20:52:39;Noche
205240;20;52;40;20:52:40;Noche
205241;20;52;41;20:52:41;Noche
205242;20;52;42;20:52:42;Noche
205243;20;52;43;20:52:43;Noche
205244;20;52;44;20:52:44;Noche
205245;20;52;45;20:52:45;Noche
205246;20;52;46;20:52:46;Noche
205247;20;52;47;20:52:47;Noche
205248;20;52;48;20:52:48;Noche
205249;20;52;49;20:52:49;Noche
205250;20;52;50;20:52:50;Noche
205251;20;52;51;20:52:51;Noche
205252;20;52;52;20:52:52;Noche
205253;20;52;53;20:52:53;Noche
205254;20;52;54;20:52:54;Noche
205255;20;52;55;20:52:55;Noche
205256;20;52;56;20:52:56;Noche
205257;20;52;57;20:52:57;Noche
205258;20;52;58;20:52:58;Noche
205259;20;52;59;20:52:59;Noche
205300;20;53;0 ;20:53:00;Noche
205301;20;53;1 ;20:53:01;Noche
205302;20;53;2 ;20:53:02;Noche
205303;20;53;3 ;20:53:03;Noche
205304;20;53;4 ;20:53:04;Noche
205305;20;53;5 ;20:53:05;Noche
205306;20;53;6 ;20:53:06;Noche
205307;20;53;7 ;20:53:07;Noche
205308;20;53;8 ;20:53:08;Noche
205309;20;53;9 ;20:53:09;Noche
205310;20;53;10;20:53:10;Noche
205311;20;53;11;20:53:11;Noche
205312;20;53;12;20:53:12;Noche
205313;20;53;13;20:53:13;Noche
205314;20;53;14;20:53:14;Noche
205315;20;53;15;20:53:15;Noche
205316;20;53;16;20:53:16;Noche
205317;20;53;17;20:53:17;Noche
205318;20;53;18;20:53:18;Noche
205319;20;53;19;20:53:19;Noche
205320;20;53;20;20:53:20;Noche
205321;20;53;21;20:53:21;Noche
205322;20;53;22;20:53:22;Noche
205323;20;53;23;20:53:23;Noche
205324;20;53;24;20:53:24;Noche
205325;20;53;25;20:53:25;Noche
205326;20;53;26;20:53:26;Noche
205327;20;53;27;20:53:27;Noche
205328;20;53;28;20:53:28;Noche
205329;20;53;29;20:53:29;Noche
205330;20;53;30;20:53:30;Noche
205331;20;53;31;20:53:31;Noche
205332;20;53;32;20:53:32;Noche
205333;20;53;33;20:53:33;Noche
205334;20;53;34;20:53:34;Noche
205335;20;53;35;20:53:35;Noche
205336;20;53;36;20:53:36;Noche
205337;20;53;37;20:53:37;Noche
205338;20;53;38;20:53:38;Noche
205339;20;53;39;20:53:39;Noche
205340;20;53;40;20:53:40;Noche
205341;20;53;41;20:53:41;Noche
205342;20;53;42;20:53:42;Noche
205343;20;53;43;20:53:43;Noche
205344;20;53;44;20:53:44;Noche
205345;20;53;45;20:53:45;Noche
205346;20;53;46;20:53:46;Noche
205347;20;53;47;20:53:47;Noche
205348;20;53;48;20:53:48;Noche
205349;20;53;49;20:53:49;Noche
205350;20;53;50;20:53:50;Noche
205351;20;53;51;20:53:51;Noche
205352;20;53;52;20:53:52;Noche
205353;20;53;53;20:53:53;Noche
205354;20;53;54;20:53:54;Noche
205355;20;53;55;20:53:55;Noche
205356;20;53;56;20:53:56;Noche
205357;20;53;57;20:53:57;Noche
205358;20;53;58;20:53:58;Noche
205359;20;53;59;20:53:59;Noche
205400;20;54;0 ;20:54:00;Noche
205401;20;54;1 ;20:54:01;Noche
205402;20;54;2 ;20:54:02;Noche
205403;20;54;3 ;20:54:03;Noche
205404;20;54;4 ;20:54:04;Noche
205405;20;54;5 ;20:54:05;Noche
205406;20;54;6 ;20:54:06;Noche
205407;20;54;7 ;20:54:07;Noche
205408;20;54;8 ;20:54:08;Noche
205409;20;54;9 ;20:54:09;Noche
205410;20;54;10;20:54:10;Noche
205411;20;54;11;20:54:11;Noche
205412;20;54;12;20:54:12;Noche
205413;20;54;13;20:54:13;Noche
205414;20;54;14;20:54:14;Noche
205415;20;54;15;20:54:15;Noche
205416;20;54;16;20:54:16;Noche
205417;20;54;17;20:54:17;Noche
205418;20;54;18;20:54:18;Noche
205419;20;54;19;20:54:19;Noche
205420;20;54;20;20:54:20;Noche
205421;20;54;21;20:54:21;Noche
205422;20;54;22;20:54:22;Noche
205423;20;54;23;20:54:23;Noche
205424;20;54;24;20:54:24;Noche
205425;20;54;25;20:54:25;Noche
205426;20;54;26;20:54:26;Noche
205427;20;54;27;20:54:27;Noche
205428;20;54;28;20:54:28;Noche
205429;20;54;29;20:54:29;Noche
205430;20;54;30;20:54:30;Noche
205431;20;54;31;20:54:31;Noche
205432;20;54;32;20:54:32;Noche
205433;20;54;33;20:54:33;Noche
205434;20;54;34;20:54:34;Noche
205435;20;54;35;20:54:35;Noche
205436;20;54;36;20:54:36;Noche
205437;20;54;37;20:54:37;Noche
205438;20;54;38;20:54:38;Noche
205439;20;54;39;20:54:39;Noche
205440;20;54;40;20:54:40;Noche
205441;20;54;41;20:54:41;Noche
205442;20;54;42;20:54:42;Noche
205443;20;54;43;20:54:43;Noche
205444;20;54;44;20:54:44;Noche
205445;20;54;45;20:54:45;Noche
205446;20;54;46;20:54:46;Noche
205447;20;54;47;20:54:47;Noche
205448;20;54;48;20:54:48;Noche
205449;20;54;49;20:54:49;Noche
205450;20;54;50;20:54:50;Noche
205451;20;54;51;20:54:51;Noche
205452;20;54;52;20:54:52;Noche
205453;20;54;53;20:54:53;Noche
205454;20;54;54;20:54:54;Noche
205455;20;54;55;20:54:55;Noche
205456;20;54;56;20:54:56;Noche
205457;20;54;57;20:54:57;Noche
205458;20;54;58;20:54:58;Noche
205459;20;54;59;20:54:59;Noche
205500;20;55;0 ;20:55:00;Noche
205501;20;55;1 ;20:55:01;Noche
205502;20;55;2 ;20:55:02;Noche
205503;20;55;3 ;20:55:03;Noche
205504;20;55;4 ;20:55:04;Noche
205505;20;55;5 ;20:55:05;Noche
205506;20;55;6 ;20:55:06;Noche
205507;20;55;7 ;20:55:07;Noche
205508;20;55;8 ;20:55:08;Noche
205509;20;55;9 ;20:55:09;Noche
205510;20;55;10;20:55:10;Noche
205511;20;55;11;20:55:11;Noche
205512;20;55;12;20:55:12;Noche
205513;20;55;13;20:55:13;Noche
205514;20;55;14;20:55:14;Noche
205515;20;55;15;20:55:15;Noche
205516;20;55;16;20:55:16;Noche
205517;20;55;17;20:55:17;Noche
205518;20;55;18;20:55:18;Noche
205519;20;55;19;20:55:19;Noche
205520;20;55;20;20:55:20;Noche
205521;20;55;21;20:55:21;Noche
205522;20;55;22;20:55:22;Noche
205523;20;55;23;20:55:23;Noche
205524;20;55;24;20:55:24;Noche
205525;20;55;25;20:55:25;Noche
205526;20;55;26;20:55:26;Noche
205527;20;55;27;20:55:27;Noche
205528;20;55;28;20:55:28;Noche
205529;20;55;29;20:55:29;Noche
205530;20;55;30;20:55:30;Noche
205531;20;55;31;20:55:31;Noche
205532;20;55;32;20:55:32;Noche
205533;20;55;33;20:55:33;Noche
205534;20;55;34;20:55:34;Noche
205535;20;55;35;20:55:35;Noche
205536;20;55;36;20:55:36;Noche
205537;20;55;37;20:55:37;Noche
205538;20;55;38;20:55:38;Noche
205539;20;55;39;20:55:39;Noche
205540;20;55;40;20:55:40;Noche
205541;20;55;41;20:55:41;Noche
205542;20;55;42;20:55:42;Noche
205543;20;55;43;20:55:43;Noche
205544;20;55;44;20:55:44;Noche
205545;20;55;45;20:55:45;Noche
205546;20;55;46;20:55:46;Noche
205547;20;55;47;20:55:47;Noche
205548;20;55;48;20:55:48;Noche
205549;20;55;49;20:55:49;Noche
205550;20;55;50;20:55:50;Noche
205551;20;55;51;20:55:51;Noche
205552;20;55;52;20:55:52;Noche
205553;20;55;53;20:55:53;Noche
205554;20;55;54;20:55:54;Noche
205555;20;55;55;20:55:55;Noche
205556;20;55;56;20:55:56;Noche
205557;20;55;57;20:55:57;Noche
205558;20;55;58;20:55:58;Noche
205559;20;55;59;20:55:59;Noche
205600;20;56;0 ;20:56:00;Noche
205601;20;56;1 ;20:56:01;Noche
205602;20;56;2 ;20:56:02;Noche
205603;20;56;3 ;20:56:03;Noche
205604;20;56;4 ;20:56:04;Noche
205605;20;56;5 ;20:56:05;Noche
205606;20;56;6 ;20:56:06;Noche
205607;20;56;7 ;20:56:07;Noche
205608;20;56;8 ;20:56:08;Noche
205609;20;56;9 ;20:56:09;Noche
205610;20;56;10;20:56:10;Noche
205611;20;56;11;20:56:11;Noche
205612;20;56;12;20:56:12;Noche
205613;20;56;13;20:56:13;Noche
205614;20;56;14;20:56:14;Noche
205615;20;56;15;20:56:15;Noche
205616;20;56;16;20:56:16;Noche
205617;20;56;17;20:56:17;Noche
205618;20;56;18;20:56:18;Noche
205619;20;56;19;20:56:19;Noche
205620;20;56;20;20:56:20;Noche
205621;20;56;21;20:56:21;Noche
205622;20;56;22;20:56:22;Noche
205623;20;56;23;20:56:23;Noche
205624;20;56;24;20:56:24;Noche
205625;20;56;25;20:56:25;Noche
205626;20;56;26;20:56:26;Noche
205627;20;56;27;20:56:27;Noche
205628;20;56;28;20:56:28;Noche
205629;20;56;29;20:56:29;Noche
205630;20;56;30;20:56:30;Noche
205631;20;56;31;20:56:31;Noche
205632;20;56;32;20:56:32;Noche
205633;20;56;33;20:56:33;Noche
205634;20;56;34;20:56:34;Noche
205635;20;56;35;20:56:35;Noche
205636;20;56;36;20:56:36;Noche
205637;20;56;37;20:56:37;Noche
205638;20;56;38;20:56:38;Noche
205639;20;56;39;20:56:39;Noche
205640;20;56;40;20:56:40;Noche
205641;20;56;41;20:56:41;Noche
205642;20;56;42;20:56:42;Noche
205643;20;56;43;20:56:43;Noche
205644;20;56;44;20:56:44;Noche
205645;20;56;45;20:56:45;Noche
205646;20;56;46;20:56:46;Noche
205647;20;56;47;20:56:47;Noche
205648;20;56;48;20:56:48;Noche
205649;20;56;49;20:56:49;Noche
205650;20;56;50;20:56:50;Noche
205651;20;56;51;20:56:51;Noche
205652;20;56;52;20:56:52;Noche
205653;20;56;53;20:56:53;Noche
205654;20;56;54;20:56:54;Noche
205655;20;56;55;20:56:55;Noche
205656;20;56;56;20:56:56;Noche
205657;20;56;57;20:56:57;Noche
205658;20;56;58;20:56:58;Noche
205659;20;56;59;20:56:59;Noche
205700;20;57;0 ;20:57:00;Noche
205701;20;57;1 ;20:57:01;Noche
205702;20;57;2 ;20:57:02;Noche
205703;20;57;3 ;20:57:03;Noche
205704;20;57;4 ;20:57:04;Noche
205705;20;57;5 ;20:57:05;Noche
205706;20;57;6 ;20:57:06;Noche
205707;20;57;7 ;20:57:07;Noche
205708;20;57;8 ;20:57:08;Noche
205709;20;57;9 ;20:57:09;Noche
205710;20;57;10;20:57:10;Noche
205711;20;57;11;20:57:11;Noche
205712;20;57;12;20:57:12;Noche
205713;20;57;13;20:57:13;Noche
205714;20;57;14;20:57:14;Noche
205715;20;57;15;20:57:15;Noche
205716;20;57;16;20:57:16;Noche
205717;20;57;17;20:57:17;Noche
205718;20;57;18;20:57:18;Noche
205719;20;57;19;20:57:19;Noche
205720;20;57;20;20:57:20;Noche
205721;20;57;21;20:57:21;Noche
205722;20;57;22;20:57:22;Noche
205723;20;57;23;20:57:23;Noche
205724;20;57;24;20:57:24;Noche
205725;20;57;25;20:57:25;Noche
205726;20;57;26;20:57:26;Noche
205727;20;57;27;20:57:27;Noche
205728;20;57;28;20:57:28;Noche
205729;20;57;29;20:57:29;Noche
205730;20;57;30;20:57:30;Noche
205731;20;57;31;20:57:31;Noche
205732;20;57;32;20:57:32;Noche
205733;20;57;33;20:57:33;Noche
205734;20;57;34;20:57:34;Noche
205735;20;57;35;20:57:35;Noche
205736;20;57;36;20:57:36;Noche
205737;20;57;37;20:57:37;Noche
205738;20;57;38;20:57:38;Noche
205739;20;57;39;20:57:39;Noche
205740;20;57;40;20:57:40;Noche
205741;20;57;41;20:57:41;Noche
205742;20;57;42;20:57:42;Noche
205743;20;57;43;20:57:43;Noche
205744;20;57;44;20:57:44;Noche
205745;20;57;45;20:57:45;Noche
205746;20;57;46;20:57:46;Noche
205747;20;57;47;20:57:47;Noche
205748;20;57;48;20:57:48;Noche
205749;20;57;49;20:57:49;Noche
205750;20;57;50;20:57:50;Noche
205751;20;57;51;20:57:51;Noche
205752;20;57;52;20:57:52;Noche
205753;20;57;53;20:57:53;Noche
205754;20;57;54;20:57:54;Noche
205755;20;57;55;20:57:55;Noche
205756;20;57;56;20:57:56;Noche
205757;20;57;57;20:57:57;Noche
205758;20;57;58;20:57:58;Noche
205759;20;57;59;20:57:59;Noche
205800;20;58;0 ;20:58:00;Noche
205801;20;58;1 ;20:58:01;Noche
205802;20;58;2 ;20:58:02;Noche
205803;20;58;3 ;20:58:03;Noche
205804;20;58;4 ;20:58:04;Noche
205805;20;58;5 ;20:58:05;Noche
205806;20;58;6 ;20:58:06;Noche
205807;20;58;7 ;20:58:07;Noche
205808;20;58;8 ;20:58:08;Noche
205809;20;58;9 ;20:58:09;Noche
205810;20;58;10;20:58:10;Noche
205811;20;58;11;20:58:11;Noche
205812;20;58;12;20:58:12;Noche
205813;20;58;13;20:58:13;Noche
205814;20;58;14;20:58:14;Noche
205815;20;58;15;20:58:15;Noche
